opening,trap_name,clean_moves,commented_moves,metadata
Opening (E00),Opening (E00),1. d4 Nf6 2. c4 e6 3. Nc3 b6 4. e4 Bb4 5. Bd3 d6 6. Qa4+,1. d4 Nf6 2. c4 e6 3. Nc3 b6 4. e4 Bb4 5. Bd3 d6 6. Qa4+,"Buchanan - Rojas, Boulder 1982"
Opening (E23),Opening (E23),1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qb3 c5 5. dxc5 Nc6 6. Nf3 Ne4 7. Bd2 Nxd2 8. Nxd2 Qa5 9. O-O-O Nd4 10. Qa4 Bxc3,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qb3 c5 5. dxc5 Nc6 6. Nf3 Ne4 7. Bd2 Nxd2 8. Nxd2 Qa5 9. O-O-O Nd4 10. Qa4 Bxc3,"Hansen - Jensen, Denmark 1945"
Opening (E22),Opening (E22),1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qb3 Qe7 5. a3 Bxc3+ 6. Qxc3 Ne4 7. Qc2 d5 8. b3 c5 9. dxc5 Qf6,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qb3 Qe7 5. a3 Bxc3+ 6. Qxc3 Ne4 7. Qc2 d5 8. b3 c5 9. dxc5 Qf6,"Foley, D. - Wall, Bill, Dayton 1982"
Opening (E33),Opening (E33),1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 Nc6 5. Nf3 d6 6. Bg5 e5 7. d5 Ne7 8. Qa4+,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 Nc6 5. Nf3 d6 6. Bg5 e5 7. d5 Ne7 8. Qa4+,"Reggi - Ciric, Reggio Emilia 1975"
Opening (E45),Opening (E45),1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. e3 b6 5. Nge2 Ba6 6. Ng3 d5 7. Qa4+,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. e3 b6 5. Nge2 Ba6 6. Ng3 d5 7. Qa4+,"Timman - Cosulich, Venice 1974"
Opening (E20),Opening (E20),1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. g3 c5 5. Nf3 cxd4 6. Nxd4 Ne4 7. Qc2 Qa5 8. Nb3 Qf5,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. g3 c5 5. Nf3 cxd4 6. Nxd4 Ne4 7. Qc2 Qa5 8. Nb3 Qf5,"Van Mil - Witt, Amsterdam 1975"
Opening (E30),Opening (E30),1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Bg5 c5 5. e3 Qa5 6. Rc1 Ne4 7. Nf3 Nxg5 8. Nxg5 cxd4,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Bg5 c5 5. e3 Qa5 6. Rc1 Ne4 7. Nf3 Nxg5 8. Nxg5 cxd4,"Layne - Zwaig, Reykjavik 1975"
Opening (A53),Opening (A53),1. d4 Nf6 2. c4 d6 3. Nc3 Nbd7 4. e4 g6 5. f4 c5 6. d5 Qa5 7. Bd2 Nb6 8. Nb5,1. d4 Nf6 2. c4 d6 3. Nc3 Nbd7 4. e4 g6 5. f4 c5 6. d5 Qa5 7. Bd2 Nb6 8. Nb5,"van der Heiden - Salam, Europe 1978"
Opening (A53),Opening (A53),1. d4 Nf6 2. c4 d6 3. Nc3 e5 4. dxe5 dxe5 5. Bg5 Nbd7 6. Nf3 c6 7. Ne4 Nxe4 8. Bxd8 Bb4+ 9. Nd2 Bxd2+ 10. Qxd2 Nxd2 11. Kxd2 Kxd8,1. d4 Nf6 2. c4 d6 3. Nc3 e5 4. dxe5 dxe5 5. Bg5 Nbd7 6. Nf3 c6 7. Ne4 Nxe4 8. Bxd8 Bb4+ 9. Nd2 Bxd2+ 10. Qxd2 Nxd2 11. Kxd2 Kxd8,"Koukolik - Sykora, Europe 1994"
Opening (A53),Opening (A53),1. d4 Nf6 2. c4 d6 3. Nc3 e5 4. e4 exd4 5. Qxd4 g6 6. Bg5 Bg7 7. e5 dxe5 8. Qxd8+ Kxd8 9. Nd5 Nbd7 10. Rd1,1. d4 Nf6 2. c4 d6 3. Nc3 e5 4. e4 exd4 5. Qxd4 g6 6. Bg5 Bg7 7. e5 dxe5 8. Qxd8+ Kxd8 9. Nd5 Nbd7 10. Rd1,"Sonntag - Auer, Porz 1990"
Opening (A53),Opening (A53),1. d4 Nf6 2. c4 d6 3. Nc3 Bf5 4. f3 e5 5. dxe5 dxe5 6. Qxd8+ Kxd8 7. Bg5 c6 8. O-O-O+ Kc7 9. g3 Be6 10. b3 Bc5 11. Bh3 Bxg1 12. Rhxg1 Bxh3 13. g4 h5 14. Rg3 hxg4 15. fxg4 Nbd7,1. d4 Nf6 2. c4 d6 3. Nc3 Bf5 4. f3 e5 5. dxe5 dxe5 6. Qxd8+ Kxd8 7. Bg5 c6 8. O-O-O+ Kc7 9. g3 Be6 10. b3 Bc5 11. Bh3 Bxg1 12. Rhxg1 Bxh3 13. g4 h5 14. Rg3 hxg4 15. fxg4 Nbd7,"Visier - Tal, Palma de Mallorca 1966"
Opening (A53),Opening (A53),1. d4 Nf6 2. c4 d6 3. Nf3 Nc6 4. Nc3 Bg4 5. d5 Ne5 6. Nd2 Nd3+,1. d4 Nf6 2. c4 d6 3. Nf3 Nc6 4. Nc3 Bg4 5. d5 Ne5 6. Nd2 Nd3+,"Wehnert - Metsjkarov, Bulgaria 1970"
Opening (B00),Opening (B00),1. e4 b6 2. c4 Bb7 3. Nc3 Nf6 4. e5 Ne4 5. Qf3 Nxc3 6. Qxb7 Nc6 7. Qa6 Nb4,1. e4 b6 2. c4 Bb7 3. Nc3 Nf6 4. e5 Ne4 5. Qf3 Nxc3 6. Qxb7 Nc6 7. Qa6 Nb4,"Bamber - Chranowski, Corr. 1986"
Opening (B00),Opening (B00),1. e4 b6 2. Bc4 Bb7 3. Qf3 e6 4. d4 Nc6 5. d5 Nd4 6. Qc3 Bb4 7. Qxb4 Nxc2+,1. e4 b6 2. Bc4 Bb7 3. Qf3 e6 4. d4 Nc6 5. d5 Nd4 6. Qc3 Bb4 7. Qxb4 Nxc2+,"Roberts - Wall, Bill, South Carolina 1970"
Opening (B00),Opening (B00),1. e4 b6 2. Bc4 Bb7 3. Nf3 Bxe4 4. Ng5 Bg6 5. h4 f6 6. h5,1. e4 b6 2. Bc4 Bb7 3. Nf3 Bxe4 4. Ng5 Bg6 5. h4 f6 6. h5,"Smith, O. - Bej, Philadelphia 1898"
Opening (B00),Opening (B00),1. e4 b6 2. d3 Bb7 3. Nc3 c5 4. Bf4 Nc6 5. Nf3 d6 6. d4 Nxd4 7. Nxd4 cxd4 8. Bb5+,1. e4 b6 2. d3 Bb7 3. Nc3 c5 4. Bf4 Nc6 5. Nf3 d6 6. d4 Nxd4 7. Nxd4 cxd4 8. Bb5+,"Wenger - Cornell, Internet 1995"
Opening (B00),Opening (B00),1. e4 b6 2. d4 Bb7 3. Nc3 e6 4. Bd3 Nf6 5. Nge2 d5 6. e5 Nfd7 7. Nf4 c5 8. Nxe6 Qe7 9. Nxd5 Bxd5 10. Nc7+ Kd8 11. Nxd5,1. e4 b6 2. d4 Bb7 3. Nc3 e6 4. Bd3 Nf6 5. Nge2 d5 6. e5 Nfd7 7. Nf4 c5 8. Nxe6 Qe7 9. Nxd5 Bxd5 10. Nc7+ Kd8 11. Nxd5,"Bhend - Schneiders, Europe 1985"
Opening (B00),Opening (B00),1. e4 b6 2. d4 Bb7 3. Bd3 f5 4. exf5 Bxg2 5. Qh5+ g6 6. Nf3 Bxh1 7. fxg6 Nf6 8. gxh7+ Nxh5 9. Bg6#,1. e4 b6 2. d4 Bb7 3. Bd3 f5 4. exf5 Bxg2 5. Qh5+ g6 6. Nf3 Bxh1 7. fxg6 Nf6 8. gxh7+ Nxh5 9. Bg6#,"Greco - NN, Italy 1620"
Opening (B00),Opening (B00),1. e4 b6 2. d4 Nf6 3. e5 Ne4 4. Bd3 Bb7 5. f3,1. e4 b6 2. d4 Nf6 3. e5 Ne4 4. Bd3 Bb7 5. f3,"Wall, Bill - Dangermouse, Internet 1996"
Opening (C42),Opening (C42),1. e4 e5 2. Nf3 Nf6 3. Bb5 c6 4. Bc4 Nxe4 5. d3 Nf6 6. Nxe5 Qa5+,1. e4 e5 2. Nf3 Nf6 3. Bb5 c6 4. Bc4 Nxe4 5. d3 Nf6 6. Nxe5 Qa5+,"Malloy - Powell, Internet 1995"
Opening (C42),Opening (C42),1. e4 e5 2. Nf3 Nf6 3. Nc3 d5 4. exd5 Bg4 5. Be2 Bd6 6. d4 exd4 7. Qxd4 O-O 8. Bg5 h6 9. Bxf6 Qxf6 10. Qxg4,1. e4 e5 2. Nf3 Nf6 3. Nc3 d5 4. exd5 Bg4 5. Be2 Bd6 6. d4 exd4 7. Qxd4 O-O 8. Bg5 h6 9. Bxf6 Qxf6 10. Qxg4,"Gross - Lien, San Francisco 1974"
Opening (C27),Opening (C27),1. e4 e5 2. Nf3 Nf6 3. Bc4 Nxe4 4. Nc3 Nxc3 5. dxc3 d5 6. Bxd5 c6 7. Bxf7+,1. e4 e5 2. Nf3 Nf6 3. Bc4 Nxe4 4. Nc3 Nxc3 5. dxc3 d5 6. Bxd5 c6 7. Bxf7+,"Kaspareit - Paulsen, Germany 1991"
Opening (C42),Opening (C42),1. e4 e5 2. Nf3 Nf6 3. Bc4 Nxe4 4. Bxf7+ Kxf7 5. Nxe5+ Kg8 6. O-O d6 7. Qf3 dxe5 8. Qb3+,1. e4 e5 2. Nf3 Nf6 3. Bc4 Nxe4 4. Bxf7+ Kxf7 5. Nxe5+ Kg8 6. O-O d6 7. Qf3 dxe5 8. Qb3+,"Robinson - Davie, USA 1916"
Opening (C42),Opening (C42),1. e4 e5 2. Nf3 Nf6 3. Bc4 Nxe4 4. Bxf7+ Kxf7 5. Nxe5+ Kg8 6. O-O d6 7. Qe2 dxe5 8. Qc4+,1. e4 e5 2. Nf3 Nf6 3. Bc4 Nxe4 4. Bxf7+ Kxf7 5. Nxe5+ Kg8 6. O-O d6 7. Qe2 dxe5 8. Qc4+,"Tg - Lai, Kuala Lumpar 1992"
Opening (C42),Opening (C42),1. e4 e5 2. Nf3 Nf6 3. Bc4 Be7 4. Nxe5 d6 5. Nxf7 Qd7 6. Nxh8,1. e4 e5 2. Nf3 Nf6 3. Bc4 Be7 4. Nxe5 d6 5. Nxf7 Qd7 6. Nxh8,"Dekker - Copier, Haarlem 1996"
Opening (C43),Opening (C43),1. e4 e5 2. Nf3 Nf6 3. d4 exd4 4. Nxd4 Qe7 5. Nb5 Nxe4 6. Nxc7+ Kd8 7. Nxa8 Nc3+,1. e4 e5 2. Nf3 Nf6 3. d4 exd4 4. Nxd4 Qe7 5. Nb5 Nxe4 6. Nxc7+ Kd8 7. Nxa8 Nc3+,"Frank - Schiller, E., New York 1970"
Opening (C43),Opening (C43),1. e4 e5 2. Nf3 Nf6 3. d4 exd4 4. e5 Ne4 5. Qe2 Bb4+ 6. Kd1 Nc5 7. Bg5 d3 8. cxd3 f6 9. exf6+ Kf7 10. Ne5+ Ke6 11. Nc6+,1. e4 e5 2. Nf3 Nf6 3. d4 exd4 4. e5 Ne4 5. Qe2 Bb4+ 6. Kd1 Nc5 7. Bg5 d3 8. cxd3 f6 9. exf6+ Kf7 10. Ne5+ Ke6 11. Nc6+,"Fischer, Robert - Chalkner, Houston 1964"
Opening (C43),Opening (C43),1. e4 e5 2. Nf3 Nf6 3. d4 exd4 4. e5 Qe7 5. Be2 Ne4 6. O-O Nc6 7. Re1 b6 8. Bc4 Nc5 9. Bg5,1. e4 e5 2. Nf3 Nf6 3. d4 exd4 4. e5 Qe7 5. Be2 Ne4 6. O-O Nc6 7. Re1 b6 8. Bc4 Nc5 9. Bg5,"Muir - Johnson, Virginia 1987"
Opening (C43),Opening (C43),1. e4 e5 2. Nf3 Nf6 3. d4 Nxe4 4. Nxe5 d5 5. Bd3 Bd6 6. f3 Qh4+ 7. g3 Nxg3,1. e4 e5 2. Nf3 Nf6 3. d4 Nxe4 4. Nxe5 d5 5. Bd3 Bd6 6. f3 Qh4+ 7. g3 Nxg3,"Hayes, D. - Wall, Bill, Dayton 1980"
Opening (C43),Opening (C43),1. e4 e5 2. Nf3 Nf6 3. d4 Nxe4 4. Nxe5 d5 5. Qf3 Be6 6. Bd3 Bd6 7. Bxe4 dxe4 8. Qxe4 Bxe5 9. Qxb7 Bxd4 10. Qxa8 Bd5,1. e4 e5 2. Nf3 Nf6 3. d4 Nxe4 4. Nxe5 d5 5. Qf3 Be6 6. Bd3 Bd6 7. Bxe4 dxe4 8. Qxe4 Bxe5 9. Qxb7 Bxd4 10. Qxa8 Bd5,"Pennell, G. - Wall, Bill, North Carolina 1975"
Opening (C42),Opening (C42),1. e4 e5 2. Nf3 Nf6 3. Nxe5 Nc6 4. Nxc6 dxc6 5. e5 Ne4 6. d3 Bc5 7. dxe4 Bxf2+,1. e4 e5 2. Nf3 Nf6 3. Nxe5 Nc6 4. Nxc6 dxc6 5. e5 Ne4 6. d3 Bc5 7. dxe4 Bxf2+,"Lowens - Stafford, Corr. 1950"
Opening (C42),Opening (C42),1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. Nc3 Bf5 6. Qe2,1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. Nc3 Bf5 6. Qe2,"Zapata - Anand, Biel 1988"
Opening (C42),Opening (C42),1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 Qe7 6. Be2 Bg4 7. O-O Nd7 8. Re1 O-O-O 9. Nfd2 f5 10. Bxg4 fxg4 11. Nxe4,1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 Qe7 6. Be2 Bg4 7. O-O Nd7 8. Re1 O-O-O 9. Nfd2 f5 10. Bxg4 fxg4 11. Nxe4,"Revelle - Cornell, Internet 1997"
Opening (C42),Opening (C42),1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Bg4 5. Nc3 Qe7 6. d3 g6 7. Bg5 Bxf3 8. Qxf3 Bg7 9. Nd5,1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Bg4 5. Nc3 Qe7 6. d3 g6 7. Bg5 Bxf3 8. Qxf3 Bg7 9. Nd5,"Wall, Bill - Pathfinder, Internet 1996"
Opening (C42),Opening (C42),1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nxf7 Kxf7 5. d4 Nxe4 6. Qh5+ Ke7 7. Qe2 d5 8. Bg5+,1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nxf7 Kxf7 5. d4 Nxe4 6. Qh5+ Ke7 7. Qe2 d5 8. Bg5+,"Lazarev - Kundichev, Moscow 1982"
Opening (C42),Opening (C42),1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nxf7 Kxf7 5. d4 Nxe4 6. Qh5+ Kg8 7. Qd5+ Be6 8. Qxe6#,1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nxf7 Kxf7 5. d4 Nxe4 6. Qh5+ Kg8 7. Qd5+ Be6 8. Qxe6#,"Hess - Born, Germany 1990"
Opening (C42),Opening (C42),1. e4 e5 2. Nf3 Nf6 3. Nxe5 Nxe4 4. Qe2 d5 5. Nc6,1. e4 e5 2. Nf3 Nf6 3. Nxe5 Nxe4 4. Qe2 d5 5. Nc6,"Wall, Bill - Ortiz, Palo Atlo 1989"
Opening (C42),Opening (C42),1. e4 e5 2. Nf3 Nf6 3. Nxe5 Nxe4 4. Qe2 d6 5. Nxf7 Kxf7 6. Qxe4 c6 7. Qf3+ Kg8 8. d4 c5 9. Qd5+ Be6 10. Qxe6#,1. e4 e5 2. Nf3 Nf6 3. Nxe5 Nxe4 4. Qe2 d6 5. Nxf7 Kxf7 6. Qxe4 c6 7. Qf3+ Kg8 8. d4 c5 9. Qd5+ Be6 10. Qxe6#,"Wall, Bill - Fitz, Internet 1996"
Opening (C42),Opening (C42),1. e4 e5 2. Nf3 Nf6 3. Nxe5 Nxe4 4. Nxf7 Kxf7 5. Qh5+ Kf6 6. Qf3+ Ke5 7. d4+ Kxd4 8. Qf5 Qg5 9. c3+ Nxc3 10. bxc3#,1. e4 e5 2. Nf3 Nf6 3. Nxe5 Nxe4 4. Nxf7 Kxf7 5. Qh5+ Kf6 6. Qf3+ Ke5 7. d4+ Kxd4 8. Qf5 Qg5 9. c3+ Nxc3 10. bxc3#,"Beaver - Adler, Internet 1996"
Opening (C42),Opening (C42),1. e4 e5 2. Nf3 Nf6 3. Nxe5 Qe7 4. d4 d6 5. Nf3 Qxe4+ 6. Be2 Nc6 7. Nc3 Qg6 8. Nh4,1. e4 e5 2. Nf3 Nf6 3. Nxe5 Qe7 4. d4 d6 5. Nf3 Qxe4+ 6. Be2 Nc6 7. Nc3 Qg6 8. Nh4,"Yin - Zamora, Rhode Island 1996"
Opening (C41),Opening (C41),1. e4 e5 2. Nf3 d6 3. Nc3 Be6 4. d4 exd4 5. Nxd4 g6 6. Nxe6 fxe6 7. Bc4 e5 8. Qd5,1. e4 e5 2. Nf3 d6 3. Nc3 Be6 4. d4 exd4 5. Nxd4 g6 6. Nxe6 fxe6 7. Bc4 e5 8. Qd5,"Hagesaether - Szuveges, Germany 1992"
Opening (C41),Opening (C41),1. e4 e5 2. Nf3 d6 3. Nc3 Bg4 4. Be2 Nf6 5. O-O d5 6. Nxe5 Bxe2 7. Qxe2 dxe4 8. Nxe4 Nc6 9. Nxc6 bxc6 10. Nxf6#,1. e4 e5 2. Nf3 d6 3. Nc3 Bg4 4. Be2 Nf6 5. O-O d5 6. Nxe5 Bxe2 7. Qxe2 dxe4 8. Nxe4 Nc6 9. Nxc6 bxc6 10. Nxf6#,"Rimmer - Hughes, Internet 1996"
Opening (C41),Opening (C41),1. e4 e5 2. Nf3 d6 3. Bc4 Nc6 4. Nc3 Bg4 5. h3 Bh5 6. Nxe5 Bxd1 7. Bxf7+ Ke7 8. Nd5#,1. e4 e5 2. Nf3 d6 3. Bc4 Nc6 4. Nc3 Bg4 5. h3 Bh5 6. Nxe5 Bxd1 7. Bxf7+ Ke7 8. Nd5#,"Nasser - Mbye, Dubai 1986"
Opening (C41),Opening (C41),1. e4 e5 2. Nf3 d6 3. Bc4 Nf6 4. Nc3 Nbd7 5. Ng5 Qe7 6. Bxf7+ Kd8 7. Bb3 Ke8 8. Nf7,1. e4 e5 2. Nf3 d6 3. Bc4 Nf6 4. Nc3 Nbd7 5. Ng5 Qe7 6. Bxf7+ Kd8 7. Bb3 Ke8 8. Nf7,"Labourey - Dubois, Paris 1989"
Opening (C41),Opening (C41),1. e4 e5 2. Nf3 d6 3. Bc4 g6 4. d4 Nc6 5. dxe5 Nxe5 6. Nxe5 dxe5 7. Bxf7+,1. e4 e5 2. Nf3 d6 3. Bc4 g6 4. d4 Nc6 5. dxe5 Nxe5 6. Nxe5 dxe5 7. Bxf7+,"Wall, Bill - Italiano, Internet 1996"
Opening (C41),Opening (C41),1. e4 e5 2. Nf3 d6 3. Bc4 Bg4 4. Nc3 a6 5. Nxe5 Bxd1 6. Bxf7+ Ke7 7. Nd5#,1. e4 e5 2. Nf3 d6 3. Bc4 Bg4 4. Nc3 a6 5. Nxe5 Bxd1 6. Bxf7+ Ke7 7. Nd5#,"Wall, Bill - Perry, Tacoma 1968"
Opening (C41),Opening (C41),1. e4 e5 2. Nf3 d6 3. Bc4 Bg4 4. Nc3 Nf6 5. O-O Nxe4 6. Nxe5 Bxd1 7. Bxf7+ Ke7 8. Nd5#,1. e4 e5 2. Nf3 d6 3. Bc4 Bg4 4. Nc3 Nf6 5. O-O Nxe4 6. Nxe5 Bxd1 7. Bxf7+ Ke7 8. Nd5#,"Hartlaub - Worch, Bremen 1890"
Opening (C41),Opening (C41),1. e4 e5 2. Nf3 d6 3. Bc4 Bg4 4. Nc3 g6 5. Nxe5 Bxd1 6. Bxf7+ Ke7 7. Nd5#,1. e4 e5 2. Nf3 d6 3. Bc4 Bg4 4. Nc3 g6 5. Nxe5 Bxd1 6. Bxf7+ Ke7 7. Nd5#,"De Legal - St. Brie, Paris 1750"
Opening (C41),Opening (C41),1. e4 e5 2. Nf3 d6 3. Bc4 Bg4 4. O-O Nc6 5. Nc3 Nd4 6. Nxe5 Bxd1 7. Bxf7+ Ke7 8. Nd5#,1. e4 e5 2. Nf3 d6 3. Bc4 Bg4 4. O-O Nc6 5. Nc3 Nd4 6. Nxe5 Bxd1 7. Bxf7+ Ke7 8. Nd5#,"Wall, Bill - Nagaru, Internet 1996"
Opening (C41),Opening (C41),1. e4 e5 2. Nf3 d6 3. d4 Nd7 4. Bc4 c6 5. c3 Be7 6. Qb3 Nh6 7. Bxh6 gxh6 8. Bxf7+,1. e4 e5 2. Nf3 d6 3. d4 Nd7 4. Bc4 c6 5. c3 Be7 6. Qb3 Nh6 7. Bxh6 gxh6 8. Bxf7+,"Ribeiro - Skinner, Internet 1995"
Opening (C41),Opening (C41),1. e4 e5 2. Nf3 d6 3. d4 Nd7 4. Bc4 c6 5. O-O Be7 6. dxe5 dxe5 7. Qe2 Ngf6 8. Rd1 Qc7 9. Ng5 O-O 10. Bxf7+ Rxf7 11. Qc4,1. e4 e5 2. Nf3 d6 3. d4 Nd7 4. Bc4 c6 5. O-O Be7 6. dxe5 dxe5 7. Qe2 Ngf6 8. Rd1 Qc7 9. Ng5 O-O 10. Bxf7+ Rxf7 11. Qc4,"Fischer, Robert - Fine, R., New York 1963"
Opening (C41),Opening (C41),1. e4 e5 2. Nf3 d6 3. d4 Nd7 4. Bc4 Be7 5. dxe5 Nxe5 6. Nxe5 dxe5 7. Qh5 g6 8. Qxe5,1. e4 e5 2. Nf3 d6 3. d4 Nd7 4. Bc4 Be7 5. dxe5 Nxe5 6. Nxe5 dxe5 7. Qh5 g6 8. Qxe5,"Karaklajic - Fuderer, Yugoslavia 1955"
Opening (C41),Opening (C41),1. e4 e5 2. Nf3 d6 3. d4 f5 4. dxe5 fxe4 5. Ng5 d5 6. Nc3 Ne7 7. e6 Ng6 8. Nf7 Qf6 9. Nxh8,1. e4 e5 2. Nf3 d6 3. d4 f5 4. dxe5 fxe4 5. Ng5 d5 6. Nc3 Ne7 7. e6 Ng6 8. Nf7 Qf6 9. Nxh8,"Fischer, Robert - Chaney, Houston 1964"
Opening (C41),Opening (C41),1. e4 e5 2. Nf3 d6 3. d4 f6 4. Bc4 Bd7 5. dxe5 dxe5 6. Nxe5 fxe5 7. Qh5+ g6 8. Qxe5+ Ne7 9. Qxh8,1. e4 e5 2. Nf3 d6 3. d4 f6 4. Bc4 Bd7 5. dxe5 dxe5 6. Nxe5 fxe5 7. Qh5+ g6 8. Qxe5+ Ne7 9. Qxh8,"Wall, Bill - BigBlueSmurf, Internet 1996"
Opening (C41),Opening (C41),1. e4 e5 2. Nf3 d6 3. d4 Bg4 4. dxe5 dxe5 5. Qxd8+ Kxd8 6. Nxe5 Nh6 7. Bxh6,1. e4 e5 2. Nf3 d6 3. d4 Bg4 4. dxe5 dxe5 5. Qxd8+ Kxd8 6. Nxe5 Nh6 7. Bxh6,"Wall, Bill - Seaboy, Internet 1996"
Opening (C41),Opening (C41),1. e4 e5 2. Nf3 d6 3. d4 Bg4 4. dxe5 Bxf3 5. Qxf3 dxe5 6. Bc4 Bb4+ 7. c3,1. e4 e5 2. Nf3 d6 3. d4 Bg4 4. dxe5 Bxf3 5. Qxf3 dxe5 6. Bc4 Bb4+ 7. c3,"Wall, Bill - Clay558, Internet 1996"
Opening (C41),Opening (C41),1. e4 e5 2. Nf3 d6 3. d4 Bg4 4. dxe5 Bxf3 5. Qxf3 dxe5 6. Bc4 f6 7. Qb3 b6 8. Bf7+ Kd7 9. Qe6#,1. e4 e5 2. Nf3 d6 3. d4 Bg4 4. dxe5 Bxf3 5. Qxf3 dxe5 6. Bc4 f6 7. Qb3 b6 8. Bf7+ Kd7 9. Qe6#,"Schmid - Grund, Bonn 1980"
Opening (C41),Opening (C41),1. e4 e5 2. Nf3 d6 3. d4 g6 4. dxe5 dxe5 5. Qxd8+ Kxd8 6. Nxe5,1. e4 e5 2. Nf3 d6 3. d4 g6 4. dxe5 dxe5 5. Qxd8+ Kxd8 6. Nxe5,"Koltanowski - Cable, San Francisco 1960"
Opening (C41),Opening (C41),1. e4 e5 2. Nf3 d6 3. d4 Nf6 4. dxe5 Nxe4 5. exd6 Bxd6 6. Qd4 Nf6 7. Bg5 Nc6 8. Bb5 O-O 9. Bxf6 Nxd4 10. Bxd8 Nxc2+,1. e4 e5 2. Nf3 d6 3. d4 Nf6 4. dxe5 Nxe4 5. exd6 Bxd6 6. Qd4 Nf6 7. Bg5 Nc6 8. Bb5 O-O 9. Bxf6 Nxd4 10. Bxd8 Nxc2+,"Sanchez - Delgado, Internet 1995"
Opening (C41),Opening (C41),1. e4 e5 2. Nf3 d6 3. h3 Nf6 4. c3 Nxe4 5. Qa4+ c6 6. Qxe4,1. e4 e5 2. Nf3 d6 3. h3 Nf6 4. c3 Nxe4 5. Qa4+ c6 6. Qxe4,"Greco - NN, Italy 1620"
Opening (B00),Opening (B00),1. e4 d6 2. Bc4 Nd7 3. Nf3 g6 4. Ng5 Nh6 5. Bxf7+ Nxf7 6. Ne6,1. e4 d6 2. Bc4 Nd7 3. Nf3 g6 4. Ng5 Nh6 5. Bxf7+ Nxf7 6. Ne6,"Dadian - Doubrava, Kiev 1896"
Opening (B00),Opening (B00),1. e4 d6 2. d4 Nd7 3. Bc4 g6 4. Nf3 Bg7 5. Bxf7+ Kxf7 6. Ng5+ Kf6 7. Qf3#,1. e4 d6 2. d4 Nd7 3. Bc4 g6 4. Nf3 Bg7 5. Bxf7+ Kxf7 6. Ng5+ Kf6 7. Qf3#,"Hamlisch - NN, Vienna 1922"
Opening (C41),Opening (C41),1. e4 d6 2. d4 Nd7 3. Nf3 e5 4. Bc4 Be7 5. dxe5 dxe5 6. Qd5 Nh6 7. Bxh6,1. e4 d6 2. d4 Nd7 3. Nf3 e5 4. Bc4 Be7 5. dxe5 dxe5 6. Qd5 Nh6 7. Bxh6,"Belle - van der Giessen, Netherlands 1978"
Opening (B00),Opening (B00),1. e4 d6 2. d4 Be6 3. c3 Qd7 4. Bd3 Bg4 5. f3 Be6 6. d5,1. e4 d6 2. d4 Be6 3. c3 Qd7 4. Bd3 Bg4 5. f3 Be6 6. d5,"Wall, Bill - Erndog, Internet 1996"
Opening (B06),Opening (B06),1. e4 d6 2. d4 g6 3. Nf3 Bg7 4. Nc3 Nd7 5. Bc4 e5 6. Bxf7+ Kxf7 7. Ng5+ Ke8 8. Ne6 Qe7 9. Nxc7+,1. e4 d6 2. d4 g6 3. Nf3 Bg7 4. Nc3 Nd7 5. Bc4 e5 6. Bxf7+ Kxf7 7. Ng5+ Ke8 8. Ne6 Qe7 9. Nxc7+,"Gross - Geiger, Germany 1990"
Opening (B09),Opening (B09),1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. f4 c5 5. dxc5 Qa5 6. cxd6 Nxe4 7. Qd5 Nc5 8. Bb5+ Bd7 9. Qxc5,1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. f4 c5 5. dxc5 Qa5 6. cxd6 Nxe4 7. Qd5 Nc5 8. Bb5+ Bd7 9. Qxc5,"Callow - Powell, Internet 1995"
